,CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
2676,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.2977721691131592,0.031964778900146484
2677,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.346001148223877,0.03296470642089844
2678,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3812217712402344,0.03096485137939453
2679,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3124032020568848,0.03100109100341797
2680,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.444955587387085,0.03399848937988281
2681,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.41196608543396,0.03300881385803223
2682,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4230027198791504,0.03299903869628906
2683,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4630544185638428,0.031961917877197266
2684,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.2922027111053467,0.0319521427154541
2685,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3010387420654297,0.030925989151000977
2686,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3118112087249756,0.030965089797973633
2687,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3003840446472168,0.03194832801818848
2688,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",1.0,1.0,1.0,1.3094611167907715,0.032000064849853516
2689,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",1.0,1.0,1.0,1.3839285373687744,0.03299903869628906
2690,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",1.0,1.0,1.0,1.3832759857177734,0.030989646911621094
2691,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",1.0,1.0,1.0,1.3319778442382812,0.031023740768432617
2692,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",1.0,1.0,1.0,1.294003963470459,0.031951189041137695
2693,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",1.0,1.0,1.0,1.3090691566467285,0.03303337097167969
2694,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",1.0,1.0,1.0,1.3546969890594482,0.030968427658081055
2695,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",1.0,1.0,1.0,1.307157278060913,0.03099989891052246
2696,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3074772357940674,0.031029224395751953
2697,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3116638660430908,0.03103184700012207
2698,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.301884651184082,0.032035112380981445
2699,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3139593601226807,0.031998634338378906
2700,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3279659748077393,0.032999277114868164
2701,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3360698223114014,0.030999422073364258
2702,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3279669284820557,0.030005455017089844
2703,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.2918639183044434,0.03202939033508301
2704,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.302008867263794,0.032033681869506836
2705,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.3043224811553955,0.03200078010559082
2706,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.3592524528503418,0.031038999557495117
2707,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.3080089092254639,0.031952619552612305
2708,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.290966272354126,0.031037092208862305
2709,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.2922072410583496,0.030957460403442383
2710,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.315138816833496,0.031999826431274414
2711,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.375211238861084,0.03302478790283203
2712,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4020447731018066,0.03196525573730469
2713,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3299663066864014,0.030999422073364258
2714,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.297011375427246,0.031000137329101562
2715,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2998645305633545,0.03299880027770996
2716,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3022568225860596,0.030965805053710938
2717,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2915258407592773,0.03199934959411621
2718,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.300309658050537,0.03199958801269531
2719,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2939887046813965,0.03196406364440918
2720,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3042006492614746,0.03197813034057617
2721,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3337104320526123,0.031064987182617188
2722,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.292783260345459,0.031021833419799805
2723,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3078701496124268,0.034035444259643555
2724,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3620383739471436,0.03195786476135254
2725,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3740005493164062,0.03299999237060547
2726,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.398918867111206,0.03500628471374512
2727,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.4069609642028809,0.03299999237060547
2728,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.4489998817443848,0.041965484619140625
2729,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3659148216247559,0.03403449058532715
2730,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3130693435668945,0.03200030326843262
2731,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3145594596862793,0.031966209411621094
2732,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.2896702289581299,0.030997276306152344
2733,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.330918550491333,0.03203558921813965
2734,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3010649681091309,0.03298211097717285
2735,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3531019687652588,0.03168201446533203
2736,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.336033582687378,0.03098297119140625
2737,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,8.673834800720215,0.03300046920776367
2738,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.37361741065979,0.031981468200683594
2739,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3282268047332764,0.03196406364440918
2740,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.310394048690796,0.031012773513793945
2741,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3419997692108154,0.03296470642089844
2742,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.386361837387085,0.03203392028808594
2743,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3239989280700684,0.03200078010559082
2744,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.313770055770874,0.03196358680725098
2745,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3209912776947021,0.03097391128540039
2746,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3139967918395996,0.032000064849853516
2747,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3289988040924072,0.030019521713256836
2748,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.300419807434082,0.030966997146606445
2749,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.300856590270996,0.03101325035095215
2750,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3199660778045654,0.0320286750793457
2751,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3069686889648438,0.031033039093017578
2752,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3059632778167725,0.032048702239990234
2753,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3718891143798828,0.03195905685424805
2754,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3389954566955566,0.0319666862487793
2755,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3054461479187012,0.03098130226135254
2756,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3251643180847168,0.03096318244934082
2757,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3280649185180664,0.03193497657775879
2758,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3470382690429688,0.031002283096313477
2759,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3003032207489014,0.031000137329101562
2760,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3120694160461426,0.030950069427490234
2761,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.319601058959961,0.030966997146606445
2762,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3110175132751465,0.03095078468322754
2763,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3139984607696533,0.03096747398376465
2764,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2969896793365479,0.03899836540222168
2765,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.4889957904815674,0.03301739692687988
2766,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4129962921142578,0.033017873764038086
2767,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.4160027503967285,0.033966064453125
2768,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4489614963531494,0.03300166130065918
2769,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3195042610168457,0.03299856185913086
2770,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3089361190795898,0.031026124954223633
2771,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3309998512268066,0.03099346160888672
2772,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3169329166412354,0.031961679458618164
2773,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.290004014968872,0.03200078010559082
2774,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.295454978942871,0.03097224235534668
2775,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3064639568328857,0.031998395919799805
2776,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3764851093292236,0.031002283096313477
2777,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3302662372589111,0.031999826431274414
2778,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.3060359954833984,0.030966520309448242
2779,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.2975854873657227,0.03098011016845703
2780,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.291083812713623,0.03200101852416992
2781,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.29095458984375,0.03199958801269531
2782,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.2916884422302246,0.02996206283569336
2783,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.293966293334961,0.03099966049194336
2784,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3307220935821533,0.03099989891052246
2785,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.357800006866455,0.03199958801269531
2786,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.308009147644043,0.0310361385345459
2787,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.2992815971374512,0.03596830368041992
2788,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3678395748138428,0.03196525573730469
2789,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.2960951328277588,0.03204655647277832
2790,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.29848051071167,0.03103470802307129
2791,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.292111873626709,0.032048702239990234
2792,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.2916781902313232,0.03300023078918457
2793,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3220610618591309,0.03199887275695801
2794,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3512699604034424,0.031032323837280273
2795,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3132431507110596,0.029999732971191406
2796,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.318007469177246,0.03199052810668945
2797,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.2969985008239746,0.031965017318725586
2798,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3070237636566162,0.030004262924194336
2799,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.31103515625,0.03799867630004883
2800,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.75,0.75,0.75,1.347386121749878,0.032820701599121094
2801,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3180155754089355,0.03200244903564453
2802,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3020906448364258,0.03200078010559082
2803,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3029658794403076,0.03099966049194336
2804,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,8.584465265274048,0.03200888633728027
2805,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.29892897605896,0.030968904495239258
2806,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.3664474487304688,0.03399848937988281
2807,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.75,0.75,0.75,1.3458352088928223,0.031009674072265625
2808,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3069195747375488,0.0319669246673584
2809,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.34157395362854,0.03200173377990723
2810,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3139700889587402,0.03101825714111328
2811,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3376743793487549,0.031013965606689453
2812,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.344007968902588,0.03202533721923828
