,CLASSIFICADOR,F1
2861,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
2862,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
2863,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
2864,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
2865,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
2866,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
2867,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
2868,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
2869,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
2870,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
2871,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
2872,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2873,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",1.0
2874,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2875,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2876,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2877,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2878,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2879,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2880,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2881,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
2882,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2883,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
2884,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
2885,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
2886,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2887,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
2888,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2889,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2890,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2891,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
2892,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2893,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
2894,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
2895,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
2896,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2897,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2898,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2899,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2900,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2901,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2902,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2903,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2904,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
2905,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
2906,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
2907,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
2908,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
2909,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
2910,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
2911,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
2912,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
2913,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
2914,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
2915,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
2916,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
2917,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
2918,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
2919,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
2920,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2921,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2922,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2923,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2924,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2925,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2926,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2927,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2928,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2929,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2930,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2931,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2932,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2933,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
2934,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
2935,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
2936,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2937,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2938,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2939,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2940,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2941,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2942,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2943,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2944,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
2945,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
2946,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
2947,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
2948,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
2949,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
2950,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
2951,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
2952,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2953,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2954,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2955,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2956,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2957,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2958,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2959,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2960,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
2961,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
2962,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
2963,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
2964,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
2965,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
2966,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
2967,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
2968,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
2969,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
2970,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
2971,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
2972,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
2973,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
2974,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
2975,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
2976,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2977,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2978,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2979,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2980,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2981,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2982,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2983,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2984,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2985,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2986,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2987,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2988,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2989,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2990,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
2991,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
2992,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
2993,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
2994,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
2995,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
2996,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
2997,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
2998,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
2999,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3000,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
3001,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
3002,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
3003,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
3004,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
3005,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
3006,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
3007,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
3008,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
3009,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
3010,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
3011,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
3012,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3013,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
3014,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
3015,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
3016,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3017,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3018,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3019,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3020,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3021,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3022,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3023,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3024,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
3025,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
3026,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3027,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3028,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3029,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
3030,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
3031,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3032,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3033,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3034,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3035,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3036,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3037,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3038,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3039,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3040,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3041,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3042,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
3043,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3044,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3045,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
3046,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
3047,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
3048,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3049,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3050,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3051,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3052,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3053,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3054,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3055,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3056,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3057,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3058,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3059,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3060,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3061,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3062,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3063,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3064,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3065,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3066,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3067,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3068,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3069,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3070,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3071,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3072,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3073,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3074,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3075,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3076,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3077,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
3078,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3079,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3080,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3081,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3082,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3083,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3084,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3085,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3086,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3087,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3088,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
3089,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
3090,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3091,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
3092,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
3093,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
3094,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
3095,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
3096,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
3097,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
3098,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
3099,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
3100,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
3101,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
3102,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
3103,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
3104,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3105,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3106,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3107,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3108,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3109,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3110,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3111,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3112,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3113,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3114,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3115,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3116,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3117,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3118,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
3119,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
3120,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3121,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
3122,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
3123,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
3124,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
3125,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
3126,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
