,CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
1812,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4740009307861328,0.03796648979187012
1813,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4079890251159668,0.035974979400634766
1814,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3895564079284668,0.034984588623046875
1815,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3630001544952393,0.035997629165649414
1816,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4699664115905762,0.03899955749511719
1817,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.464963436126709,0.03999924659729004
1818,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4260175228118896,0.03598356246948242
1819,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4679481983184814,0.038001060485839844
1820,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,6.1502838134765625,0.039000749588012695
1821,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.438035249710083,0.03796529769897461
1822,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.436962604522705,0.04103684425354004
1823,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.455981969833374,0.03798246383666992
1824,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4909672737121582,0.03898477554321289
1825,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4889650344848633,0.03899836540222168
1826,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4739999771118164,0.0390169620513916
1827,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.5649921894073486,0.03997087478637695
1828,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4270012378692627,0.038962602615356445
1829,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4369752407073975,0.036035776138305664
1830,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4329981803894043,0.037963151931762695
1831,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4059665203094482,0.03699779510498047
1832,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4639666080474854,0.038999080657958984
1833,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4479999542236328,0.03703141212463379
1834,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4585504531860352,0.03894972801208496
1835,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4440152645111084,0.037985801696777344
1836,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4079995155334473,0.038999319076538086
1837,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4140002727508545,0.04000043869018555
1838,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.5416278839111328,0.03899240493774414
1839,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4219982624053955,0.03800034523010254
1840,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4979791641235352,0.037986040115356445
1841,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.559999942779541,0.0370028018951416
1842,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.5999977588653564,0.04399847984313965
1843,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.6450021266937256,0.03999900817871094
1844,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.512000322341919,0.03701639175415039
1845,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4019999504089355,0.035999298095703125
1846,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3999998569488525,0.03702235221862793
1847,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4140164852142334,0.03698444366455078
1848,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.514998435974121,0.036000967025756836
1849,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4350016117095947,0.03600001335144043
1850,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4330012798309326,0.036000967025756836
1851,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4580001831054688,0.03600025177001953
1852,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4150192737579346,0.036980390548706055
1853,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3930034637451172,0.03500032424926758
1854,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.402953863143921,0.03600144386291504
1855,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4239978790283203,0.0370030403137207
1856,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4499967098236084,0.03999948501586914
1857,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4810011386871338,0.04300093650817871
1858,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4840142726898193,0.040985822677612305
1859,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.49662446975708,0.036998748779296875
1860,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3950004577636719,0.03700709342956543
1861,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3759496212005615,0.03500056266784668
1862,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4220011234283447,0.03600192070007324
1863,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3949973583221436,0.03600001335144043
1864,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5,0.5,0.5,1.430999994277954,0.03599953651428223
1865,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4220008850097656,0.03600168228149414
1866,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5,0.5,0.5,6.225000619888306,0.0409998893737793
1867,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.518000841140747,0.042001962661743164
1868,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5,0.5,0.5,1.4329993724822998,0.04003453254699707
1869,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4379634857177734,0.03900027275085449
1870,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5,0.5,0.5,1.4330005645751953,0.03799915313720703
1871,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.447000503540039,0.03800010681152344
1872,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.5010020732879639,0.039998769760131836
1873,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4620356559753418,0.03896355628967285
1874,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4679522514343262,0.03900003433227539
1875,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4460022449493408,0.03899884223937988
1876,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.422001600265503,0.0429995059967041
1877,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.5156564712524414,0.040999650955200195
1878,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4680001735687256,0.03700733184814453
1879,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.6029999256134033,0.04000091552734375
1880,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.6059982776641846,0.03800082206726074
1881,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.6800010204315186,0.04103827476501465
1882,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.5699658393859863,0.03802943229675293
1883,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4729557037353516,0.03700590133666992
1884,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4509975910186768,0.03599905967712402
1885,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4220006465911865,0.037999868392944336
1886,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4489996433258057,0.03600001335144043
1887,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5833333333333334,0.5833333333333334,0.5833333333333334,1.4910006523132324,0.04200005531311035
1888,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4640140533447266,0.03698468208312988
1889,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4760007858276367,0.039998531341552734
1890,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4699656963348389,0.03700065612792969
1891,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4300158023834229,0.037984371185302734
1892,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3990004062652588,0.035999298095703125
1893,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3899998664855957,0.037000179290771484
1894,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4080302715301514,0.035970449447631836
1895,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3929555416107178,0.03600001335144043
1896,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4340002536773682,0.044000864028930664
1897,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4700186252593994,0.039000511169433594
1898,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.643789291381836,0.03700113296508789
1899,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4879968166351318,0.037000417709350586
1900,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.488969087600708,0.03699660301208496
1901,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.4780123233795166,0.04298686981201172
1902,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.5489983558654785,0.04202604293823242
1903,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.5770010948181152,0.040998220443725586
1904,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.5420122146606445,0.040986061096191406
1905,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.6589999198913574,0.0410006046295166
1906,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.5929968357086182,0.04200005531311035
1907,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.61199951171875,0.04700040817260742
1908,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.6710495948791504,0.04195547103881836
1909,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.5860004425048828,0.04099845886230469
1910,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.567023515701294,0.0419774055480957
1911,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.8333333333333334,0.8333333333333334,0.8333333333333334,1.5799999237060547,0.04100155830383301
1912,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.6329545974731445,0.0429995059967041
1913,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,6.797014236450195,0.045987606048583984
1914,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.7606785297393799,0.04401206970214844
1915,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.9900104999542236,0.04898977279663086
1916,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.8329977989196777,0.046001434326171875
1917,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.7589738368988037,0.04298996925354004
1918,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.632000207901001,0.042000532150268555
1919,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.6270017623901367,0.04199838638305664
1920,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.6579992771148682,0.045000314712524414
1921,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.6349656581878662,0.04500222206115723
1922,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.6419997215270996,0.04199862480163574
1923,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.6509945392608643,0.03696322441101074
1924,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4450006484985352,0.03801393508911133
1925,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4309661388397217,0.03799915313720703
1926,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.423999309539795,0.037000417709350586
1927,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4070394039154053,0.037963151931762695
1928,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.459024429321289,0.03897666931152344
1929,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4949657917022705,0.03902006149291992
1930,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.5280022621154785,0.04203391075134277
1931,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4909648895263672,0.03502035140991211
1932,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.424966812133789,0.03499865531921387
1933,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4410171508789062,0.03899693489074707
1934,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4406607151031494,0.03599953651428223
1935,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4150011539459229,0.035999298095703125
1936,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4919965267181396,0.03801751136779785
1937,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4409666061401367,0.04099869728088379
1938,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4579992294311523,0.03800177574157715
1939,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4719552993774414,0.0400080680847168
1940,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.9166666666666666,0.9166666666666666,0.9166666666666666,1.3970019817352295,0.0410008430480957
